Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Shannon,"""That's right. I remember well what Battler-sama was like six years ago, but I was surprised even so."" ","""That's right. I remember well what Battler‐sama was like six years ago, but I was surprised even so.""","""That's right. I remember well what Battler-sama was like six years ago, but I was surprised even so.""",「そうですね。６年前の戦人さまをよく覚えておりますが、それでも驚くくらいでした。」,「そうですね。６年前の戦人さまをよく覚えておりますが、それでも驚くくらいでした」,"""Согласна. Я хорошо помню, как выглядел Баттлер‐сама шесть лет назад, и оказалась сильно удивлена.""","""Isso mesmo. Eu me lembro bem de como o Battler‐sama era seis anos atrás, mas ainda assim estou surpresa.""","""That's right. I remember well what Battler‐sama was like six years ago, but I was surprised even so.""",「是呢。我好好記著六年前的戰人少爺哦，但儘管如此還是嚇著了。」,「是呢。我好好记着六年前的战人少爷哦，但尽管如此还是吓着了。」,"""That's right. I remember well what Battler‐sama was like six years ago, but I was surprised even so.""","""Ha ragione. Mi ricordo bene come Battler-sama era sei anni fa, ma nonostante ciò mi sono sorpresa.""","""That's right. I remember well what Battler‐sama was like six years ago, but I was surprised even so.""","""Evet. Battler-sama'nın altı yıl önceki halini çok iyi hatırlıyorum fakat yine de şaşırdım."""
Ushiromiya Jessica,"""Yeah, seriously. I can hardly believe this is the same Battler we knew back then."" ","""Totally. I could never have imagined this from how Battler looked six years back.""","""Don'tcha think? I couldn't even imagine that this was the same Battler as six years ago.""",「だなぁ。６年前の戦人からは想像がつかないくらいだったぜ。」,「だなぁ。６年前の戦人からは想像がつかないくらいだったぜ」,"""Просто жуть, верно? Я не могла даже представить, что это тот самый Баттлер, что и шесть лет назад.""","""Realmente. Eu nunca imaginaria que o Battler de seis anos atrás fosse ficar assim.""","""Totally. I could never have imagined this from how Battler looked six years back.""",「是啊。從六年前的戰人身上一點都想像不到嘞。」,「是啊。从六年前的战人身上一点都想象不到嘞。」,"""Totally. I could never have imagined this from how Battler looked six years back.""","""Vero? Non riuscivo nemmeno ad immaginare che era lo stesso Battler di sei anni fa.""","""Totally. I could never have imagined this from how Battler looked six years back.""","""Değil mi? Battler'ın altı yıl önceki haline bakarak bunu hayal etmem mümkün değildi."""
Ushiromiya Battler,"""I'm surprised how much everyone remembers about it. My memory's all hazy."" ","""I'm surprised at how everyone remembers so much about six years ago. My memory's all hazy.""","""I'm surprised at how everyone remembers so much about six years ago. My memory's all hazy.""",「みんな、案外、６年も前のことなんか覚えてるもんだな。俺なんか、かなり記憶があやふやだってのによ。」,「みんな、案外、６年も前のことなんか覚えてるもんだな。俺なんか、かなり記憶があやふやだってのによ」,"""Я удивлён тем, как все помнят столько всего даже спустя почти шесть лет. А вот моя память как будто покрыта дымкой тумана.""","""Estou surpreso em como todos se lembram tanto de seis anos atrás. Minhas memórias estão todas embaçadas.""","""I'm surprised at how everyone remembers so much about six years ago. My memory's all hazy.""",「沒想到，大家都還記得六年前的事啊。像我的話，記憶都已經相當模糊了。」,「没想到，大家都还记得六年前的事啊。像我的话，记忆都已经相当模糊了。」,"""I'm surprised at how everyone remembers so much about six years ago. My memory's all hazy.""","""È strano che tutti si ricordino così bene cose successe molto tempo fa. {n}I miei ricordi sono tutti offuscati.""","""I'm surprised at how everyone remembers so much about six years ago. My memory's all hazy.""","""Hepinizin altı yıl öncesini bu kadar çok hatırlamasına şaşırdım. Benim hafızam bulanık."""
Ushiromiya Jessica,"""Yeah, I'll bet. Looks like it's taking you a while to remember us. You know, that hurts a bit."" ","""Not surprised. I mean, you seemed to take a while even remembering us. That hurts a bit, ya know?""","""No surprise. You'll remember about us, it just might take a little time. Should I feel a little hurt?""",「だろうな。私たちのことを思い出すのに、少し時間を掛けてたみたいだもんな。あれはちょっと傷付くぜー？」,「だろうな。私たちのことを思い出すのに、少し時間を掛けてたみたいだもんな。あれはちょっと傷付くぜー？」,"""Ничего удивительного. Ты вспомнишь нас, просто это займёт какое‐то время. Мне вроде как стоило бы сейчас немного обидеться, хм?""","""Não me surpreende. Afinal, você parece ter levado um tempo para se lembrar de nós. Isso machucou um pouco, sabia?""","""Not surprised. I mean, you seemed to take a while even remembering us. That hurts a bit, ya know?""",「也是。你看起來是稍微花了點時間才把我們記起來呢。這可稍微有點傷人哦——？」,「也是。你看起来是稍微花了点时间才把我们记起来呢。这可稍微有点伤人哦——？」,"""Not surprised. I mean, you seemed to take a while even remembering us. That hurts a bit, ya know?""","""Non c'è di che stupirsi. Ti ricorderai di noi, è solo che potresti metterci un po' di tempo. Mi devo sentire offesa?""","""Not surprised. I mean, you seemed to take a while even remembering us. That hurts a bit, ya know?""","""Şaşırmadım. Yani, bizi hatırlaman bile biraz zaman alıyor gibiydi. Bunun biraz incittiğini biliyorsun, değil mi?"""
Ushiromiya Battler,"""Come on, this was six years ago, right? I'm the one who has it bad, being forced to remember...!"" ","""Come on, this was six years ago, right? It's ridiculous to ask me to remember...!""","""Wait, this was six years ago, right? I'm the one who has it bad, being forced to remember...!""",「いや、さすがに６年前だぜ？　覚えてろって方が無理があるぜ…！」,「いや、さすがに６年前だぜ？　覚えてろって方が無理があるぜ…！」,"""Погоди, это было шесть лет назад, так? Это мне тут нелегко вспоминать под напором!..""","""Vamos, já se passaram seis anos, certo? É ridículo pedir para eu me lembrar...!""","""Come on, this was six years ago, right? It's ridiculous to ask me to remember...!""",「呀，都已經是六年前的事了啊？叫人記得，就太強人所難了啊…！」,「呀，都已经是六年前的事了啊？叫人记得，就太强人所难了啊…！」,"""Come on, this was six years ago, right? It's ridiculous to ask me to remember...!""","""Aspetta, è successo sei anni fa, no? Sono io che mi sento offeso, mi costringete a ricordare...!""","""Come on, this was six years ago, right? It's ridiculous to ask me to remember...!""","""Hadi ama, altı yıl geçti, değil mi? Benden hatırlamamı beklemen çok saçma...!"""
Shannon,"""...Are you saying that you can't remember well because it was six years ago? I can remember it as clearly as if it happened yesterday..."" ","""...So, you can't remember things that happened six years ago very well? I can remember as clearly as if it was yesterday...""","""...Are you saying that you can't remember well because it was six years ago? I can remember it as clearly as if it happened yesterday...""",「…６年前のことですと、あまり覚えてはおられないのですか？私は、つい昨日のことのように鮮明に覚えておりますが…。」,「…６年前のことですと、あまり覚えてはおられないのですか？　私は、つい昨日のことのように鮮明に覚えておりますが…」,"""...Вы хотите сказать, что у вас не осталось чётких воспоминаний, потому как это произошло шесть лет назад? Я же помню это так ясно, словно это случилось вчера...""","""...Então, você não consegue lembrar muito bem as coisas que aconteceram seis anos atrás? Eu consigo me lembrar claramente, como se tivesse sido ontem...""","""...So, you can't remember things that happened six years ago very well? I can remember as clearly as if it was yesterday...""",「…少爺不怎麼記得，六年前的事了嗎？我可是，就像昨天發生的事一樣，記得清清楚楚哦…」,「…少爷不怎么记得，六年前的事了吗？我可是，就像昨天发生的事一样，记得清清楚楚哦…」,"""...So, you can't remember things that happened six years ago very well? I can remember as clearly as if it was yesterday...""","""... Sta dicendo che non si ricorda bene perché sono passati sei anni? Io riesco a ricordarlo come se fosse ieri...""","""...So, you can't remember things that happened six years ago very well? I can remember as clearly as if it was yesterday...""","""...Yani, altı yıl önce olan şeyleri pek iyi hatırlayamıyor musun? Ben sanki dünmüş gibi net olarak hatırlayabiliyorum..."""
Ushiromiya George,"""Well, your memory's great, after all. You remember the kind of things Battler did and said back then pretty clearly, don't you?"" ","""That's because your memory is good, Shannon. I bet you remember well what kind of things Battler‐kun did and said six years ago, don't you?""","""That's because your memory is good, Shannon. You really do remember what kind of things Battler did and said, don't you?""",「紗音は記憶力がいいからね。６年前に、戦人くんがどんなことをしていたとか、言っていたとか、よく覚えてるんじゃないかい？」,「紗音は記憶力がいいからね。６年前に、戦人くんがどんなことをしていたとか、言っていたとか、よく覚えてるんじゃないかい？」,"""Это потому что у тебя отличная память, Шаннон. Ты правда помнишь, какие вещи Баттлер говорил и делал, да?""","""Isso porque a sua memória é boa, Shannon. Eu aposto que você lembra bem que tipo de coisa o Battler‐kun dizia e fazia há seis anos atrás, não lembra?""","""That's because your memory is good, Shannon. I bet you remember well what kind of things Battler‐kun did and said six years ago, don't you?""",「畢竟紗音的記憶力很不錯嘛。是不是還清楚地記得，六年前的戰人君做過些什麼，說過些什麼呀？」,「毕竟纱音的记忆力很不错嘛。是不是还清楚地记得，六年前的战人君做过些什么，说过些什么呀？」,"""That's because your memory is good, Shannon. I bet you remember well what kind of things Battler‐kun did and said six years ago, don't you?""","""È perché hai una buona memoria, Shannon. Ricordi veramente le cose che Battler ha detto e fatto, non è vero?""","""That's because your memory is good, Shannon. I bet you remember well what kind of things Battler‐kun did and said six years ago, don't you?""","""Shannon, çünkü senin hafızan çok iyi. Bahse girerim Battler-kun'un altı yıl önce ne tür şeyler yaptığını ve söylediğini çok iyi hatırlıyorsundur, değil mi?"""
Ushiromiya Jessica,"""Come to think of it, that's right. Shannon's memory can be incredible when you'd least expect it."" ","""Come to think of it, that's right. Shannon's memory is surprisingly good when it comes to certain things.""","""Come to think of it, that's right. Shannon's memory is surprisingly good.""",「そういやそうだよな。紗音って妙なところで記憶力がいいんだよな。」,「そういやそうだよな。紗音って妙なところで記憶力がいいんだよな」,"""А ведь и правда. У Шаннон на удивление хорошая память.""","""Parando para pensar, é verdade. A memória da Shannon é surpreendentemente boa quando se trata de certas coisas.""","""Come to think of it, that's right. Shannon's memory is surprisingly good when it comes to certain things.""",「說來也是呢。紗音在不正經的事上記憶力很不錯的。」,「说来也是呢。纱音在不正经的事上记忆力很不错的。」,"""Come to think of it, that's right. Shannon's memory is surprisingly good when it comes to certain things.""","""Ora che ci penso, è così. La memoria di Shannon è sorprendentemente buona.""","""Come to think of it, that's right. Shannon's memory is surprisingly good when it comes to certain things.""","""Bir düşündüm de, bu doğru. Shannon'un hafızası bazı şeyler söz konusu olduğunda şaşırtıcı derecede iyi."""
Ushiromiya Maria,"""Uu-. I'm horrible at remembering. I remember fun things, but can't remember boring things at all. Uu-."" ","""Uu. I'm crappy at remembering. Remember fun stuff well but horrible at boring stuff. Uu.""","""Uu-. Maria's horrible at remembering. Remembers fun things well but horrible at boring things. Uu-.""",「うー。真里亞、覚えるの下手くそ。楽しいことはすいすい覚えるけど、つまんないのは全然ダメ。うー。」,「うー。真里亞、覚えるの下手くそ。楽しいことはすいすい覚えるけど、つまんないのは全然ダメ。うー」,"""У‐у. Мария ужасно запоминает. Хорошо запоминает весёлые вещи, но ужасно — скучные. У‐у.""","""Uu. A Maria é péssima em se lembrar. Lembro bem das coisas divertidas, mas é horrível em lembrar das coisas chatas. Uu.""","""Uu. I'm crappy at remembering. Remember fun stuff well but horrible at boring stuff. Uu.""",「嗚——。真里亞，記性很差。高興的事可以輕鬆記住，無聊的事就完全不行。嗚——」,「呜——。真里亚，记性很差。高兴的事可以轻松记住，无聊的事就完全不行。呜——」,"""Uu. I'm crappy at remembering. Remember fun stuff well but horrible at boring stuff. Uu.""","""Uu-. Maria non ricorda nulla. Ricorda bene le cose belle ma le cose noiose no. Uu-.""","""Uu. I'm crappy at remembering. Remember fun stuff well but horrible at boring stuff. Uu.""","""Uu. Maria hatırlama konusunda berbat. Eğlenceli şeyleri iyi hatırlarım ama sıkıcı şeylerde berbatım. Uu."""
,"We all laughed, saying that everyone was like that. ","We all laughed, saying that everyone was like that.","We all laughed, saying that everyone was like that.",誰だってそうさと、みんなが笑う。,誰だってそうさと、みんなが笑う。,"Мы засмеялись в ответ, заявив, что это у всех так.","Nós todos rimos, dizendo que todos eram assim.","We all laughed, saying that everyone was like that.",人人都是如此啦，大家會心一笑。,人人都是如此啦，大家会心一笑。,"We all laughed, saying that everyone was like that.","Ridemmo tutti, dicendo che tutti erano così.","We all laughed, saying that everyone was like that.",Herkesin böyle olduğunu söyleyip hep beraber güldük.
Ushiromiya Jessica,"""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?"" ","""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?""","""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?""",「紗音。ちなみに、６年前の戦人はどんなだったんだ？何かエピソードを覚えてないのかよ？」,「紗音。ちなみに、６年前の戦人はどんなだったんだ？　何かエピソードを覚えてないのかよ？」,"""Шаннон, кстати говоря, а каким был Баттлер шесть лет назад? Какие‐нибудь интересные эпизоды помнишь?""","""Shannon. A propósito, como o Battler era seis anos atrás? Se lembra de alguma ocasião interessante?""","""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?""",「紗音。順便問下，六年前的戰人是怎樣的啊？還記不記得什麼小插曲？」,「纱音。顺便问下，六年前的战人是怎样的啊？还记不记得什么小插曲？」,"""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?""","""Shannon. Comunque, com'era Battler sei anni fa? Ti ricordi qualche episodio interessante?""","""Shannon. By the way, what was Battler like six years ago? Remember any interesting episodes?""","""Shannon. Bu arada, Battler altı yıl önce nasıldı? İlginç bir olay hatırlıyor musun?"""
