Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,Kinzo gave his next order. ,Kinzo gave his next order.,Kinzo gave his next order. ,  そして金蔵は次なる連絡を命じた。,そして金蔵は次なる連絡を命じた。,Кинзо отдал следующий приказ.,Kinzo deu a próxima ordem.,Kinzo gave his next order.,然後，金藏對接下來所要傳達的內容，下達了指示。,然后，金藏对接下来所要传达的内容，下达了指示。,Kinzo gave his next order.,Kinzo diede il suo prossimo ordine.,Kinzo gave his next order.,Kinzo gave his next order.
Ushiromiya Kinzo,"""Before the test, those not involved must be removed. ......Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse."" ","""Before the test, those unrelated must be removed. .........Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse.""","""Before the test, those not involved must be removed. ......Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse."" ",「テストの前に、無関係な者を排除しなくてはならない。………郷田と熊沢がそこにいるのであろう？　テストに干渉されては邪魔なのでな。彼らをゲストハウスより追放せよ。」,「テストの前に、無関係な者を排除しなくてはならない。………郷田と熊沢がそこにいるのであろう？　テストに干渉されては邪魔なのでな。彼らをゲストハウスより追放せよ」,"""Перед испытанием посторонние лица должны уйти. ..........Года и Кумасава находятся там, надо полагать? Они могут доставить неприятностей, если станут мешать испытанию. Прогоните их из гостевого домика.""","""Antes do teste, todos aqueles sem relação devem ser removidos. .........Gohda e Kumasawa estão aí, eu presumo? Seria um problema se eles interferissem no teste. Bana‐os da casa de hóspedes.""","""Before the test, those unrelated must be removed. .........Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse.""",「在考試前，必須先排除無關人等。………鄉田與熊澤都在那吧？要是干涉到考試，那就礙事了。把他們逐出賓館。」,「在考试前，必须先排除无关人等。………乡田与熊泽都在那吧？要是干涉到考试，那就碍事了。把他们逐出宾馆。」,"""Before the test, those unrelated must be removed. .........Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse.""","""Prima del test, coloro che non hanno niente a che fare devono essere rimossi. Gohda e Kumasawa sono lì, credo? Sarà un problema se loro intralciano il test. Falli allontanare dalla casa degli ospiti.""","""Before the test, those unrelated must be removed. .........Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse.""","""Before the test, those unrelated must be removed. .........Gohda and Kumasawa are there, I believe? It will be a problem if they interfere with the test. Banish them from the guesthouse."""
Ushiromiya Krauss,"""......Banish, ...you say...?"" ",""".........Banish, ...you say......?""","""......Banish, ...you say...?"" ",「………追放、…ですか……。」,「………追放、…ですか……」,""".........Прогнать... говоришь?""",""".........Você disse ...banir......?""",""".........Banish, ...you say......?""",「………逐出，…他們……？」,「………逐出，…他们……？」,""".........Banish, ...you say......?""","""... Farli allontanare... hai detto...?""",""".........Banish, ...you say......?""",""".........Banish, ...you say......?"""
Ushiromiya Kinzo,"""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately. ","""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately.""","""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately. ",「薔薇庭園に園芸倉庫があったはず。そこへ郷田と熊沢を閉じ込めて施錠せよ。ふむ、まずはそれからだ。直ちに遂行するように伝えよ。,「薔薇庭園に園芸倉庫があったはず。そこへ郷田と熊沢を閉じ込めて施錠せよ。ふむ、まずはそれからだ。直ちに遂行するように伝えよ」,"""В розарии должен быть склад для садового инвентаря. Заприте их там. Хм‐м‐м, пожалуй, начнём с этого. Скажи им, чтобы они немедля это сделали.""","""Deve haver um depósito de jardinagem no jardim de rosas. Tranquem Gohda e Kumasawa lá. Hmm, vamos começar com isto. Informe‐os sobre isso imediatamente.""","""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately.""",「玫瑰庭園裡，應該有個園藝倉庫。把鄉田與熊澤關到倉庫裡，上好鎖。哼，先從這事開始。立刻去叫他們照辦。」,「玫瑰庭园里，应该有个园艺仓库。把乡田与熊泽关到仓库里，上好锁。哼，先从这事开始。立刻去叫他们照办。」,"""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately.""","""Ci dovrebbe essere un capanno per gli attrezzi da giardino nel roseto. {n}Chiudi Gohda e Kumasawa lì dentro. Hmm, inizieremo da lì. Dì loro di farlo immediatamente.","""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately.""","""There should be a gardening storehouse in the rose garden. Lock Gohda and Kumasawa in there. Hmm, we'll begin from there. Tell them to do it immediately."""
Ushiromiya Kinzo,"......My weapons will be watching. If they happen to do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!"" ",""".........My weapons will be watching. Should they do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!""","......My weapons will be watching. If they happen to do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!"" ",………我が武具たちが監視する。疑わしい行為に及べば、テストは直ちに中止し、お前たち全てを生贄として処刑する！」,「………我が武具たちが監視する。疑わしい行為に及べば、テストは直ちに中止し、お前たち全てを生贄として処刑する！」,""".........Мои орудия проследят за выполнением. Если случится что‐либо сомнительное, то я прекращу испытания и всех вас превращу в жертв!""",""".........Minhas armas estarão observando. Caso eles façam algo questionável, irei parar o teste e executarei todos vocês como sacrifícios!""",""".........My weapons will be watching. Should they do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!""",「………吾之武具們會進行監視。若有可疑之舉，即刻中止考試，將你們所有人處刑獻祭！」,「………吾之武具们会进行监视。若有可疑之举，即刻中止考试，将你们所有人处刑献祭！」,""".........My weapons will be watching. Should they do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!""","... Le mie armi staranno guardando. Se succederà qualcosa di sospetto, fermerò immediatamente il test e vi giustizierò tutti come sacrifici!""",""".........My weapons will be watching. Should they do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!""",""".........My weapons will be watching. Should they do anything questionable, I'll instantly stop the test and execute all of you as sacrifices!"""
Ushiromiya Krauss,"""...I-I understand... ...Hello, Jessica...? Listen closely to what I say..."" ","""......I, ......I understand...... ......Hello, Jessica... Listen closely to what I'm going to tell you......""","""...I-I understand... ...Hello, Jessica...? Listen closely to what I say..."" ",「……わ、……わかりました……。……もしもし朱志香…。今から父さんの言うことをよく聞きなさい……。」,「……わ、……わかりました……。……もしもし朱志香…。今から父さんの言うことをよく聞きなさい……」,"""......П‐понятно... ......Алло, Джессика... Слушай внимательно...""","""......Eu, ......eu entendi...... ......Alô, Jessica... Ouça atentamente o que seu pai irá dizer a você......""","""......I, ......I understand...... ......Hello, Jessica... Listen closely to what I'm going to tell you......""",「……明、……明白了……。……喂喂朱志香…。仔細聽好，爸爸接下來所說的話……」,「……明、……明白了……。……喂喂朱志香…。仔细听好，爸爸接下来所说的话……」,"""......I, ......I understand...... ......Hello, Jessica... Listen closely to what I'm going to tell you......""","""... Ho... ho capito... pronto, Jessica... ascolta attentamente ciò che ti dico...""","""......I, ......I understand...... ......Hello, Jessica... Listen closely to what I'm going to tell you......""","""......I, ......I understand...... ......Hello, Jessica... Listen closely to what I'm going to tell you......"""
,Krauss relayed the orders to lock up Gohda and Kumasawa... ,Krauss relayed to Jessica the orders to lock up Gohda and Kumasawa......,Krauss relayed the orders to lock up Gohda and Kumasawa... ,蔵臼は朱志香に、郷田と熊沢を閉じ込めるようにとの指示を伝える……。,蔵臼は朱志香に、郷田と熊沢を閉じ込めるようにとの指示を伝える……。,Краусс передал приказал Годе и Кумасаве запереться в сарае...,Krauss repassou para Jessica a ordem para prender Gohda e Kumasawa......,Krauss relayed to Jessica the orders to lock up Gohda and Kumasawa......,藏臼向朱志香傳達了，去把鄉田與熊澤關起來的指示……。,藏臼向朱志香传达了，去把乡田与熊泽关起来的指示……。,Krauss relayed to Jessica the orders to lock up Gohda and Kumasawa......,Krauss trasmise gli ordini di rinchiudere Gohda e Kumasawa...,Krauss relayed to Jessica the orders to lock up Gohda and Kumasawa......,Krauss relayed to Jessica the orders to lock up Gohda and Kumasawa......
Ushiromiya Kyrie,"""...What kind of test are you planning?"" ","""......What kind of test are you planning?""","""...What kind of test are you planning?"" ",「……どんなテストを、なさるつもりですか。」,「……どんなテストを、なさるつもりですか」,"""......Что за за испытание ты задумал?""","""......Que tipo de teste você está planejando?""","""......What kind of test are you planning?""",「……您是打算，進行一場怎樣的考試呢？」,「……您是打算，进行一场怎样的考试呢？」,"""......What kind of test are you planning?""","""... Che tipo di test stai architettando?""","""......What kind of test are you planning?""","""......What kind of test are you planning?"""
Ushiromiya Kinzo,"""Hmm? Aah, it truly is a simple test. I only want my grandchildren to show me their resolve. Well then, I wonder what kind of results they'll show me. ...*cackle*."" ","""Hmm? Aah, it truly is a simple test. I will simply have my grandchildren show me their resolve. Well now, I wonder what kind of results they'll show me. ......Hehehahahah.""","""Hmm? Aah, it truly is a simple test. I only want my grandchildren to show me their resolve. Well then, I wonder what kind of results they'll show me. ...*cackle*."" ",「んん？　あぁ、実に簡単なテストだとも。孫たちの覚悟を見せてもらうだけだ。さて、どんな結果を見せてくれるのか。……くっくっくっく。」,「んん？　あぁ、実に簡単なテストだとも。孫たちの覚悟を見せてもらうだけだ。さて、どんな結果を見せてくれるのか。……くっくっくっく」,"""Хм‐м? А‐а‐а, крайне просто! Я всего лишь хочу, чтобы мои внуки и внучки продемонстрировали свою решимость. Что ж, интересно, как они себя поведут. ......*хи‐хи*.""","""Hmm? Aah, é realmente um teste muito simples. Eu simplesmente irei fazer meus netos mostrarem a determinação deles. Muito bem, pergunto‐me que tipo de resultados eles me mostrarão. ......Hehehahahah.""","""Hmm? Aah, it truly is a simple test. I will simply have my grandchildren show me their resolve. Well now, I wonder what kind of results they'll show me. ......Hehehahahah.""",「嗯？啊——，是場頗為單純的考試。僅僅是看下孫兒們的覺悟罷了。嗯，是會令我看到怎樣的結果呢？……哼哼哼哼。」,「嗯？啊——，是场颇为单纯的考试。仅仅是看下孙儿们的觉悟罢了。嗯，是会令我看到怎样的结果呢？……哼哼哼哼。」,"""Hmm? Aah, it truly is a simple test. I will simply have my grandchildren show me their resolve. Well now, I wonder what kind of results they'll show me. ......Hehehahahah.""","""Hmm? Aah, è davvero un test semplice. Voglio solo che i miei nipoti mi mostrino la loro risoluzione. Bene allora, mi chiedo che tipo di risultati mi mostreranno. ... *cackle*.""","""Hmm? Aah, it truly is a simple test. I will simply have my grandchildren show me their resolve. Well now, I wonder what kind of results they'll show me. ......Hehehahahah.""","""Hmm? Aah, it truly is a simple test. I will simply have my grandchildren show me their resolve. Well now, I wonder what kind of results they'll show me. ......Hehehahahah."""
,"Looking disgusted, Kyrie watched Krauss, who was talking with the children. ","With displeasure, Kyrie watched Krauss, who was talking with the children...","Looking disgusted, Kyrie watched Krauss, who was talking with the children. ",霧江は、子どもたちに電話している蔵臼を苦々しそうに見ている。,霧江は、子どもたちに電話している蔵臼を苦々しそうに見ている。,"Кирие наблюдала за Крауссом, разговаривающим с детьми с выражением отвращения на лице.","Descontente, Kyrie observava Krauss, que falava com as crianças...","With displeasure, Kyrie watched Krauss, who was talking with the children...",霧江心裡很不是滋味地望著在與孩子們通電話的藏臼。,雾江心里很不是滋味地望着在与孩子们通电话的藏臼。,"With displeasure, Kyrie watched Krauss, who was talking with the children...","Kyrie guardò Krauss, che stava parlando coi ragazzi, sembrando disgustata.","With displeasure, Kyrie watched Krauss, who was talking with the children...","With displeasure, Kyrie watched Krauss, who was talking with the children..."
,"...I hate it, but for now, we cannot refuse orders. ","......It's regrettable, but for now we can't refuse orders.","...I hate it, but for now, we cannot refuse orders. ",……悔しいが、今は命令を拒むことが出来ない。,……悔しいが、今は命令を拒むことが出来ない。,"......Жаль, но сейчас мы вынуждены подчиниться.","......É lamentável, mas no momento não podemos ignorar as ordens dele.","......It's regrettable, but for now we can't refuse orders.",……雖說不甘，但此刻無法抗命。,……虽说不甘，但此刻无法抗命。,"......It's regrettable, but for now we can't refuse orders.","... È spiacevole, ma per ora non possiamo rifiutare gli ordini.","......It's regrettable, but for now we can't refuse orders.","......It's regrettable, but for now we can't refuse orders."
,"In this dungeon, a feeble resistance won't amount to anything. ","In this dungeon, a feeble resistance won't amount to anything.","In this dungeon, a feeble resistance won't amount to anything. ",この地下牢での小さな反抗は何の意味も持たない。,この地下牢での小さな反抗は何の意味も持たない。,"Здесь, в подземелье, сопротивление не поможет.","Neste calabouço, uma fraca resistência não vai conseguir nada.","In this dungeon, a feeble resistance won't amount to anything.",在這地牢中的小小反抗不會有任何意義。,在这地牢中的小小反抗不会有任何意义。,"In this dungeon, a feeble resistance won't amount to anything.","In queste segrete, una flebile resistenza non porterà a niente.","In this dungeon, a feeble resistance won't amount to anything.","In this dungeon, a feeble resistance won't amount to anything."
,"If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer. ","If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer.","If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer. ",下手に挑発し、自分たちを殺させるような事態に追い込んでしまったら、もう殺人鬼に歯止めなど効かない。,下手に挑発し、自分たちを殺させるような事態に追い込んでしまったら、もう殺人鬼に歯止めなど効かない。,"Если мы спровоцируем его, из‐за чего он может принять решение убить нас, то его уже ничто и никто не остановит.","Se o provocarmos demais e o deixarmos em uma posição na qual ele poderia nos matar, não haverá mais nenhuma forma de parar os assassinatos.","If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer.",若是胡亂挑釁，而將自己等人置於死地的話，那殺人魔就不會再有剎車了。,若是胡乱挑衅，而将自己等人置于死地的话，那杀人魔就不会再有刹车了。,"If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer.","Se lo provocassimo troppo e lo portassimo ad un punto tale da poterci uccidere, non ci sarebbe più modo di fermare questi omicidi.","If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer.","If we provoke him too much and drive him into a position where he might kill us, there will no longer be any way to stop this murderer."
,"...For now, the only choice left is to obey his rules without agitating him, ...all the while waiting for an opportunity... ","......For now, the only choice left is to obey his rules without agitating him, all the while waiting for a chance......","...For now, the only choice left is to obey his rules without agitating him, ...all the while waiting for an opportunity... ",……彼のルールにとりあえず従い、興奮させないようにしながら、チャンスを待つしかないのだ……。,……彼のルールにとりあえず従い、興奮させないようにしながら、チャンスを待つしかないのだ……。,......Пока что мы только можем подчиниться его воле... ожидая подходящего момента...,"......Por ora, a única escolha que restou é obedecer as ordens dele sem agitá‐lo, enquanto esperamos por uma chance......","......For now, the only choice left is to obey his rules without agitating him, all the while waiting for a chance......",……暫且只能遵從他的規矩，邊盡量不讓他興奮起來，邊等待時機……。,……暂且只能遵从他的规矩，边尽量不让他兴奋起来，边等待时机……。,"......For now, the only choice left is to obey his rules without agitating him, all the while waiting for a chance......","... Per ora, l'unica possibilità rimastaci è quella di obbedire ai suoi ordini senza agitarci... tutto mentre aspettiamo un'opportunità...","......For now, the only choice left is to obey his rules without agitating him, all the while waiting for a chance......","......For now, the only choice left is to obey his rules without agitating him, all the while waiting for a chance......"
,"However, if we continue to obediently follow his commands, the children might be attacked in this so-called test, and they might even lose their lives. ","However, if we continue to obediently follow his commands, the children might be attacked in this so‐called test, and they might even lose their lives.","However, if we continue to obediently follow his commands, the children might be attacked in this so-called test, and they might even lose their lives. ",しかし、金蔵の命令に従順に従い続ければ、テストと称する何かに子どもたちは襲われ、命を失うことさえあるかもしれない。,しかし、金蔵の命令に従順に従い続ければ、テストと称する何かに子どもたちは襲われ、命を失うことさえあるかもしれない。,"Но если мы продолжим беспрекословно выполнять его команды, во время этого пресловутого испытания на детей могут напасть и даже убить.","Entretanto, se continuarmos a obedientemente seguir todas as ordens dele, as crianças podem acabar sendo atacadas durante isso que ele chama de teste, e podem até mesmo perder suas vidas.","However, if we continue to obediently follow his commands, the children might be attacked in this so‐called test, and they might even lose their lives.",可是，如果一直順從地聽從金藏的命令的話，那就甚至有可能會使孩子們在這個聲稱是考試的什麼中遇襲喪命。,可是，如果一直顺从地听从金藏的命令的话，那就甚至有可能会使孩子们在这个声称是考试的什么中遇袭丧命。,"However, if we continue to obediently follow his commands, the children might be attacked in this so‐called test, and they might even lose their lives.","Tuttavia, se continuassimo a seguire ubbidientemente i suoi ordini, i ragazzi potrebbero venire attaccati in questo cosiddetto test, e potrebbero persino perdere le loro vite.","However, if we continue to obediently follow his commands, the children might be attacked in this so‐called test, and they might even lose their lives.","However, if we continue to obediently follow his commands, the children might be attacked in this so‐called test, and they might even lose their lives."
,"......Whether we feign obedience or try to resist, ...nothing will cause the situation to improve. ",".........Whether we feign obedience or try to resist, ......nothing will cause the situation to improve.","......Whether we feign obedience or try to resist, ...nothing will cause the situation to improve. ",………従順を装おうとも、反抗しようとも、……状況を改善できないのだ。,………従順を装おうとも、反抗しようとも、……状況を改善できないのだ。,.........Будем ли мы изображать подчинение или сопротивляться... ничто нам не поможет.,".........Independente de fingirmos obediência ou tentarmos resistir, ......nada fará com que a situação melhore.",".........Whether we feign obedience or try to resist, ......nothing will cause the situation to improve.",………假裝唯命是從也好，去反抗也罷，……都不會令狀況好轉。,………假装唯命是从也好，去反抗也罢，……都不会令状况好转。,".........Whether we feign obedience or try to resist, ......nothing will cause the situation to improve.",... Sia fingere obbedienza che provare a resistere... niente farà migliorare la situazione.,".........Whether we feign obedience or try to resist, ......nothing will cause the situation to improve.",".........Whether we feign obedience or try to resist, ......nothing will cause the situation to improve."
