Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
{f:5:Beatrice},"""Th‐...that wasn't magic, ......but the red—""","""Th-That wasn't magic, ...but the red-"" ","""Th, ...that wasn't magic, ......but the red-""",「あ、…あれは魔法ではなく、……赤き、」,「あ、…あれは魔法ではなく、……赤き、」,"""Эт...это была не магия, а красная...""","""A‐Aquilo não era magia, ......mas o vermelho—""","""Th‐...that wasn't magic, ......but the red—""",「那、…那不是魔法，……是紅色，」,「那、…那不是魔法，……是红色，」,"""Th‐...that wasn't magic, ......but the red—""","""Th‐...that wasn't magic, ......but the red—""","""Th‐...that wasn't magic, ......but the red—"""
Ushiromiya Battler,"""No, it was magic. .........You were definitely...the Golden Witch. .........Even if you deny it yourself, .........I'll accept it. ............‘You are definitely...the Golden Witch’.""","""No, it was magic. ......You were definitely...the Golden Witch. ......Even if you deny it yourself, ......I'll acknowledge it. 'You are definitely... the Golden Witch'."" ","""No, it was magic. .........You were definitely...the Golden Witch. .........You even denied yourself. .........I'll accept it.............'You are definitely, ...the Golden Witch'.""",「いいや、魔法だったぜ。………お前は確かに、黄金の魔女だった。………お前自らが否定しようとも。………俺が認めてやるよ。…………“お前は確かに、…黄金の魔女だ”。」,「いいや、魔法だったぜ。………お前は確かに、黄金の魔女だった。………お前自らが否定しようとも。………俺が認めてやるよ。…………“お前は確かに、…黄金の魔女だ”」,"""Нет, это была магия. .........Ты точно... Золотая Ведьма. .........Ты даже отрицала саму себя. .........Я признаю это. ............'Ты действительно... Золотая Ведьма'.""","""Não, era magia. .........Você definitivamente é...a Bruxa Dourada. .........Mesmo que você negue isso a si mesma, .........eu irei reconhecer. ............‘Você definitivamente é...a Bruxa Dourada’.""","""No, it was magic. .........You were definitely...the Golden Witch. .........Even if you deny it yourself, .........I'll accept it. ............‘You are definitely...the Golden Witch’.""",「不，是魔法。………你的的確確是黃金的魔女。………縱使你自行否定。………我也要承認你。“你的的確確是，…黃金的魔女”。」,「不，是魔法。………你的的确确是黄金的魔女。………纵使你自行否定。………我也要承认你。“你的的确确是，…黄金的魔女”。」,"""No, it was magic. .........You were definitely...the Golden Witch. .........Even if you deny it yourself, .........I'll accept it. ............‘You are definitely...the Golden Witch’.""","""No, it was magic. .........You were definitely...the Golden Witch. .........Even if you deny it yourself, .........I'll accept it. ............‘You are definitely...the Golden Witch’.""","""No, it was magic. .........You were definitely...the Golden Witch. .........Even if you deny it yourself, .........I'll accept it. ............‘You are definitely...the Golden Witch’."""
,.........When Battler said those words...,...When Battler said those words... ,......When Battler said those words...,………戦人がその言葉を口にした時。,………戦人がその言葉を口にした時。,......Когда Баттлер произнёс эти слова...,.........Quando Battler disse aquelas palavras...,.........When Battler said those words...,………當戰人將這句話說出口時。,………当战人将这句话说出口时。,.........When Battler said those words...,.........When Battler said those words...,.........When Battler said those words...
,"In the world that had been dark, ...there was suddenly a single grain.","In the world that had been dark, ...there was suddenly a single grain. "," In the world that had been dark, there was suddenly a single grain.",真っ暗だった世界に、…ぽっと一粒。,真っ暗だった世界に、…ぽっと一粒。,"В мире, погружённом во тьму, внезапно возникла единственная песчинка.","No mundo que havia se tornado escuro, ...de repente um pequeno grão...","In the world that had been dark, ...there was suddenly a single grain.",在漆黑的世界中，…忽然閃現了一粒。,在漆黑的世界中，…忽然闪现了一粒。,"In the world that had been dark, ...there was suddenly a single grain.","In the world that had been dark, ...there was suddenly a single grain.","In the world that had been dark, ...there was suddenly a single grain."
,"...A small grain of gold, like a wheat seed, shone brightly.{n}...Even though it was small, it had a strong, gold‐colored glow.","...A small grain of gold, like a wheat seed, shone brightly. And...even though it was small, it had a strong, gold-colored sparkle. ","...A small grain of gold, like a wheat seed, shone brightly. And...even though it was small, it had a strong, gold-colored sparkle.",…小麦の種のように小さな黄金の一粒が眩く光った。それは…小さいけれど力強く黄金色に輝く。,…小麦の種のように小さな黄金の一粒が眩く光った。{n}それは…小さいけれど力強く黄金色に輝く。,"...Миниатюрная крупица золота, похожая на пшеничное зёрнышко, ярко сияла.{n}И пусть даже она была маленькой, она сверкала сильным золотым блеском.","...Um pequeno grão de ouro, como uma semente, brilhou de forma radiante.{n}...Mesmo que fosse pequeno, ele tinha um forte brilho dourado.","...A small grain of gold, like a wheat seed, shone brightly.{n}...Even though it was small, it had a strong, gold‐colored glow.",…如小麥種子般的，小小的黃金光團。{n}它…閃耀著小而矯健的黃金色光芒。,…如小麦种子般的，小小的黄金光团。{n}它…闪耀着小而矫健的黄金色光芒。,"...A small grain of gold, like a wheat seed, shone brightly.{n}...Even though it was small, it had a strong, gold‐colored glow.","...A small grain of gold, like a wheat seed, shone brightly.{n}...Even though it was small, it had a strong, gold‐colored glow.","...A small grain of gold, like a wheat seed, shone brightly.{n}...Even though it was small, it had a strong, gold‐colored glow."
,"And......it illuminated the two of them, sitting with their backs together...","Then, ...it shone on the two of them, sitting with their backs together... "," Then, ......it shone on the two of them, sitting with their backs together...",そして、……背中を寄せ合って座っていた二人を照らし出す…。,そして、……背中を寄せ合って座っていた二人を照らし出す…。,"А затем она осветила их обоих, сидевших спиной друг к другу...","E......ele iluminou sobre os dois, sentados de costas um para o outro...","And......it illuminated the two of them, sitting with their backs together...",然後，……照出了背靠背坐著的兩人…。,然后，……照出了背靠背坐着的两人…。,"And......it illuminated the two of them, sitting with their backs together...","And......it illuminated the two of them, sitting with their backs together...","And......it illuminated the two of them, sitting with their backs together..."
,So they each became aware of their own form.,"So, they each became aware of their own form. ", So they each became aware of their own form.,だから、二人は互いに自分の姿を自覚する。,だから、二人は互いに自分の姿を自覚する。,И пара стала осознавать собственное бытие.,"E assim, eles passaram a ter consciência de suas próprias formas.",So they each became aware of their own form.,所以，兩人自我意識到了自己的身姿。,所以，两人自我意识到了自己的身姿。,So they each became aware of their own form.,So they each became aware of their own form.,So they each became aware of their own form.
,...They did not exist only as consciousness.,...They did not exist only as consciousness. ,...They did not exist only as consciousness.,…自分たちは、意識だけの存在ではない。,…自分たちは、意識だけの存在ではない。,...Они существовали не только как сознание.,...Eles não existem apenas como uma consciência.,...They did not exist only as consciousness.,…自己並不是僅為意識的存在。,…自己并不是仅为意识的存在。,...They did not exist only as consciousness.,...They did not exist only as consciousness.,...They did not exist only as consciousness.
,"......They became aware that they had bodies, and definitely existed.",...They became aware that they had bodies and definitely existed. ,"......They became aware that they had bodies, and definitely existed.",……体を持った、ちゃんとした存在であることを自覚する。,……体を持った、ちゃんとした存在であることを自覚する。,"......Они осознали, что у них есть тела, и они действительно существуют.","......Eles passaram a estar cientes de que tinham corpos, e que definitivamente existiam.","......They became aware that they had bodies, and definitely existed.",……自我意識到了，自己是有著身體的，完整的存在。,……自我意识到了，自己是有着身体的，完整的存在。,"......They became aware that they had bodies, and definitely existed.","......They became aware that they had bodies, and definitely existed.","......They became aware that they had bodies, and definitely existed."
,"...No, maybe we should say that they each had been given an existence called a body.","...No, perhaps we should say that they each had been given an existence called a body. ","...No, maybe we should say that they each had been given an existence called a body.",…いや、体という存在が、与えられたというべきか。,…いや、体という存在が、与えられたというべきか。,"...Нет, возможно, правильнее было бы сказать, что они начали существовать в виде тел.","...Não, talvez se deva dizer que eles haviam recebido uma existência chamada corpo.","...No, maybe we should say that they each had been given an existence called a body.",…不，該說是獲賜了身體才對嗎？,…不，该说是获赐了身体才对吗？,"...No, maybe we should say that they each had been given an existence called a body.","...No, maybe we should say that they each had been given an existence called a body.","...No, maybe we should say that they each had been given an existence called a body."
,"When Battler looked at his own form, he wasn't that surprised.","When Battler looked at his own form, he wasn't that surprised. "," When Battler looked at his own form, he wasn't that surprised.",戦人は自分の姿を見ても、そう驚かなかった。,戦人は自分の姿を見ても、そう驚かなかった。,"Когда Баттлер взглянул на себя, он не выглядел удивлённым.","Quando Battler olhou para a sua própria forma, ele não estava surpreso.","When Battler looked at his own form, he wasn't that surprised.",戰人看到了自己的身形後，並沒有怎麼吃驚。,战人看到了自己的身形后，并没有怎么吃惊。,"When Battler looked at his own form, he wasn't that surprised.","When Battler looked at his own form, he wasn't that surprised.","When Battler looked at his own form, he wasn't that surprised."
,"...But when Beato looked at her own form, she was a little startled.","...But when Beato looked at her own form, she was a little startled. ","...But when Beato looked at her own form, she was a little startled.",…しかしベアトは、自分の姿を見て、少し驚く。,…しかしベアトは、自分の姿を見て、少し驚く。,"...Но когда Беато увидела собственное воплощение, она выглядела слегка ошарашенной.","...Mas quando Beato olhou para a sua própria forma, ela parecia estar um pouco assustada.","...But when Beato looked at her own form, she was a little startled.",…不過，貝阿朵看到了自己的身形後，稍稍地吃了一驚。,…不过，贝阿朵看到了自己的身形后，稍稍地吃了一惊。,"...But when Beato looked at her own form, she was a little startled.","...But when Beato looked at her own form, she was a little startled.","...But when Beato looked at her own form, she was a little startled."
,"......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form...","...From Battler's perspective, she looked just like normal, ...but for a short while, she was surprised by that form... ","......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form...",……戦人が見ても、いつもの彼女の姿だと思うのだが、……彼女はその姿をしばらくの間、驚いていた…。,……戦人が見ても、いつもの彼女の姿だと思うのだが、……彼女はその姿をしばらくの間、驚いていた…。,"......С точки зрения Баттлера она выглядела, как и обычно, ......но на краткий момент она удивилась этой форме...","......Da perspectiva de Battler, ela parecia normal, ......mas por um breve momento, ela estava surpresa com aquela forma...","......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form...",……儘管在戰人看來，只覺得這是她一貫以來的樣子，……但她自己卻為這副身形吃驚了片刻…。,……尽管在战人看来，只觉得这是她一贯以来的样子，……但她自己却为这副身形吃惊了片刻…。,"......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form...","......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form...","......From Battler's perspective, she looked just like normal, ......but for a short while, she was surprised by that form..."
{f:5:Beatrice},""".........What..................is going on.........?""","""...What... ...is going on......?"" ",""".........What..................is going on.........?""",「………これは…………。……どういうことなのか………。」,「………これは…………。……どういうことなのか………」,""".........Что... происходит?....""",""".........O que..................está acontecendo.........?""",""".........What..................is going on.........?""",「………這是…………，……怎麼回事………？」,「………这是…………，……怎么回事………？」,""".........What..................is going on.........?""",""".........What..................is going on.........?""",""".........What..................is going on.........?"""
Ushiromiya Battler,"""The glow from that grain of light......is getting stronger and stronger...""","""The sparkle from that grain of light...is slowly getting stronger..."" ","""The sparkle from that grain of light, ......is slowly getting stronger...""",「あの光粒の輝きが、……どんどん強くなる…。」,「あの光の粒の輝きが、……どんどん強くなる…」,"""Искры из этой крупицы света... постепенно становятся ярче...""","""O brilho daquele grão de luz......estava ficando cada vez mais forte...""","""The glow from that grain of light......is getting stronger and stronger...""",「那顆光粒的光輝，……越變越強了…」,「那颗光粒的光辉，……越变越强了…」,"""The glow from that grain of light......is getting stronger and stronger...""","""The glow from that grain of light......is getting stronger and stronger...""","""The glow from that grain of light......is getting stronger and stronger..."""
,"That grain of wheat was no longer simply gold‐colored, but was like the light of the sun.","That grain of wheat was no longer simply gold-colored, but was like the light of the sun. ","That grain of wheat was no longer simply gold-colored, but was like the light of the sun.",その麦粒はもう黄金色どころか、太陽の光のよう。,その麦粒はもう黄金色どころか、太陽の光のよう。,"Это ржаное зёрнышко было уже не просто ярко‐золотым, но стало светить подобно солнцу.","Aquele grão de trigo não possuía mais uma simples coloração dourada, era como a luz do sol.","That grain of wheat was no longer simply gold‐colored, but was like the light of the sun.",那顆麥粒的光芒，何止是黃金色，簡直有如太陽般燦爛耀眼。,那颗麦粒的光芒，何止是黄金色，简直有如太阳般灿烂耀眼。,"That grain of wheat was no longer simply gold‐colored, but was like the light of the sun.","That grain of wheat was no longer simply gold‐colored, but was like the light of the sun.","That grain of wheat was no longer simply gold‐colored, but was like the light of the sun."
,"Then, it softly.........began to approach Beato's chest.","Then, it softly......began to approach Beato's chest. "," Then, it softly, .........began to approach Beato's chest.",そして、それがすぅっと、………ベアトの胸に近付いていく。,そして、それがすぅっと、………ベアトの胸に近付いていく。,Затем оно стало мягко... подплывать к груди Беато.,Quando ele gentilmente.........começou a se aproximar do peito de Beato.,"Then, it softly.........began to approach Beato's chest.",接著，它直直地飄向，………貝阿朵的胸口。,接着，它直直地飘向，………贝阿朵的胸口。,"Then, it softly.........began to approach Beato's chest.","Then, it softly.........began to approach Beato's chest.","Then, it softly.........began to approach Beato's chest."
,When that grain of the sun......was sucked inside her chest...,When that grain of the sun...was sucked inside her chest- ," When that grain of the sun, ......was sucked inside her chest...",その太陽の粒が、……その胸の中に飲み込まれた時。,その太陽の粒が、……その胸の中に飲み込まれた時。,И когда это солнечное зерно... засосало внутрь её груди...,Quando aquele grão do sol......foi atraído para dentro de seu peito...,When that grain of the sun......was sucked inside her chest...,在那一小粒太陽，……埋進她的胸口時。,在那一小粒太阳，……埋进她的胸口时。,When that grain of the sun......was sucked inside her chest...,When that grain of the sun......was sucked inside her chest...,When that grain of the sun......was sucked inside her chest...
,"......the world became wrapped in a deep blue sky, and then a deep blue ocean spread out below them.","...The world was wrapped in a deep blue sky, and then a deep blue ocean was spread out below them. ","......The world was wrapped in a deep blue sky, then a deep blue ocean was spread out below them.",……世界は真っ青な大空に包まれ、次に眼下は真っ青な海で敷き詰められた。,……世界は真っ青な大空に包まれ、次に眼下は真っ青な海で敷き詰められた。,"......Мир окутало глубокое голубое небо, а под ними раскинулся глубокий синий океан...","......o mundo começou a ser envolvido por um profundo céu azul, e um profundo oceano azul se estendeu aos seus pés.","......the world became wrapped in a deep blue sky, and then a deep blue ocean spread out below them.",……世界被蔚藍的天空所包裹，接著，在身下鋪上了蔚藍的大海。,……世界被蔚蓝的天空所包裹，接着，在身下铺上了蔚蓝的大海。,"......the world became wrapped in a deep blue sky, and then a deep blue ocean spread out below them.","......the world became wrapped in a deep blue sky, and then a deep blue ocean spread out below them.","......the world became wrapped in a deep blue sky, and then a deep blue ocean spread out below them."
,"An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us.","An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us. "," An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us.",島が隆起し、木々が生えて森を成し、塀が俺たちを囲んで屋根が俺たちを飲み込んだ。,島が隆起し、木々が生えて森を成し、塀が俺たちを囲んで屋根が俺たちを飲み込んだ。,"Всплыл остров, который тут же покрыли целые леса деревьев, стены окружили нас и потолок поглотил нас.","Uma ilha surgiu, florescendo e desenvolvendo uma floresta, paredes nos cercaram e o teto nos absorveu.","An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us.",隆起小島，躥出一片片樹木生長為森林，四周豎起牆壁包圍住我們，上方蓋上了屋頂。,隆起小岛，蹿出一片片树木生长为森林，四周竖起墙壁包围住我们，上方盖上了屋顶。,"An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us.","An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us.","An island rose up, trees sprouted and created a forest, walls surrounded us and a ceiling swallowed us."
,"And it became adorned with more and more things, ......until we realized that this was the hall in the Ushiromiya mansion.","And was adorned with more and more things, ...made to be like the hall in the Ushiromiya mansion. "," And was adorned with more and more things, ......made to be like the hall in the Ushiromiya mansion.",それはどんどんと装飾されていき、……右代宮家の屋敷の、…ホールであることを気付かせる。,それはどんどんと装飾されていき、……右代宮家の屋敷の、…ホールであることを気付かせる。,"Мир стали наполнять множество вещей, и он начал принимать облик зала в особняке Уширомия.","E passou a ser decorado com cada vez mais objetos, ......até percebermos que aquele era o hall da mansão dos Ushiromiya.","And it became adorned with more and more things, ......until we realized that this was the hall in the Ushiromiya mansion.",屋中飛快地添加上了各種裝飾，……讓人想到了，…這是右代宮家大屋的門廳。,屋中飞快地添加上了各种装饰，……让人想到了，…这是右代宫家大屋的门厅。,"And it became adorned with more and more things, ......until we realized that this was the hall in the Ushiromiya mansion.","And it became adorned with more and more things, ......until we realized that this was the hall in the Ushiromiya mansion.","And it became adorned with more and more things, ......until we realized that this was the hall in the Ushiromiya mansion."
