Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Kyrie,"""There are seven of us here. Two of us could rest for three hours at a time. ......It's a long time until tomorrow morning. We still have some energy now, but tonight's going to be tough.""","""There are seven of us here, so we could take three-hour shifts in pairs. ...Tomorrow morning's a long way off. We still have some energy now, but tonight's going to be tough."" ","""There are seven of us here. We could take three hour shifts in pairs. ......It's a long time until tomorrow. We still have some energy now, but tonight's going to be tough.""",「ここには７人いるわ。２人ずつ交代で３時間くらい休むとか。……明日の朝は遠いわよ。今はまだ体力があるからいいけど、今夜は辛そうね。」,「ここには７人いるわ。２人ずつ交代で３時間くらい休むとか。……明日の朝は遠いわよ。今はまだ体力があるからいいけど、今夜は辛そうね」,"""Нас здесь семеро. Мы можем дежурить парами посменно. ......До завтра ещё очень долго. У нас ещё осталось немного сил, но сегодня придётся нелегко.""","""Há sete de nós aqui. Dois de nós poderiam descansar por três horas de cada vez. ......É um longo tempo até amanhã de manhã. Ainda temos alguma energia agora, mas esta noite vai ser difícil.""","""There are seven of us here. Two of us could rest for three hours at a time. ......It's a long time until tomorrow morning. We still have some energy now, but tonight's going to be tough.""",「此處有七人哦。每次兩人，輪班休息三小時左右如何？……離明天早上還很遠哦。現在還有體力，所以還撐得住，但今晚可難熬呢。」,「此处有七人哦。每次两人，轮班休息三小时左右如何？……离明天早上还很远哦。现在还有体力，所以还撑得住，但今晚可难熬呢。」,"""There are seven of us here. Two of us could rest for three hours at a time. ......It's a long time until tomorrow morning. We still have some energy now, but tonight's going to be tough.""","""There are seven of us here. Two of us could rest for three hours at a time. ......It's a long time until tomorrow morning. We still have some energy now, but tonight's going to be tough.""","""There are seven of us here. Two of us could rest for three hours at a time. ......It's a long time until tomorrow morning. We still have some energy now, but tonight's going to be tough."""
Ushiromiya Hideyoshi,"""Sure will be. Anyone sleepy? Don't overdo it, rest.""","""Sure will. Anyone sleepy? Don't overdo it, and get some rest."" ","""Sure will. Anyone sleepy? Don't overdo it, and rest.""",「そやな。眠いもんはおるか？　無理せんと休んでや。」,「そやな。眠いもんはおるか？　無理せんと休んでや」,"""Это точно. Кого‐нибудь клонит в сон? Если да, то не перенапрягайтесь и отдохните.""","""Com certeza. Alguém está com sono? Não se forcem, descansem.""","""Sure will be. Anyone sleepy? Don't overdo it, rest.""",「是吶。有麽有想睡的人吶？甭硬撐了，去休息吧。」,「是呐。有么有想睡的人呐？甭硬撑了，去休息吧。」,"""Sure will be. Anyone sleepy? Don't overdo it, rest.""","""Sure will be. Anyone sleepy? Don't overdo it, rest.""","""Sure will be. Anyone sleepy? Don't overdo it, rest."""
,"Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered.","Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered. ","Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered.",秀吉が、先に寝たいのは誰かと一同を見回すが、立候補者はいなかった。,秀吉が、先に寝たいのは誰かと一同を見回すが、立候補者はいなかった。,"Хидэёши оглядел присутствующих, взглядом спрашивая, кто хочет прилечь первым, но никто не вызвался.","Hideyoshi olhou ao redor em direção a todos para ver quem queria dormir primeiro, mas ninguém se voluntariou.","Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered.",秀吉環視著大家，詢問著誰想先睡覺，不過並沒有人回答。,秀吉环视着大家，询问着谁想先睡觉，不过并没有人回答。,"Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered.","Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered.","Hideyoshi looked around at everyone to see who wanted to sleep first, but no one volunteered."
,"...Everyone was just as tired, but no one was bold enough to be able to sleep now. ......Their fear of the unknown culprit was just as strong as their sleepiness.","...Everyone was just as tired, but no one was bold enough to go to sleep right away. ...Their fear of the unknown culprit was just as strong as their sleepiness. ","...Everyone was just as tired, but no one was bold enough to be able to sleep now.......Their fear of the unknown culprit was just as strong as their sleepiness.",…皆、眠いのは同じだが、今すぐ寝られるほどの豪胆さはない。……眠いのと同じくらいに、未知の犯人への恐れがあるのだ。,…皆、眠いのは同じだが、今すぐ寝られるほどの豪胆さはない。……眠いのと同じくらいに、未知の犯人への恐れがあるのだ。,"...Все действительно устали, но ни у одного не нашлось достаточно храбрости, чтобы сейчас заснуть. ......Их страх перед неизвестным преступником не уступал их сонливости.","...Todos estavam muito cansados, mas ninguém era corajoso o suficiente para ser capaz de dormir agora. ......O medo que todos tinham do culpado desconhecido era tão forte quanto o sono deles.","...Everyone was just as tired, but no one was bold enough to be able to sleep now. ......Their fear of the unknown culprit was just as strong as their sleepiness.",…儘管大家都很困，但誰都沒膽大到現在就去睡覺。……人人心中都有著，與睡意同等的，對未知犯人的恐懼。,…尽管大家都很困，但谁都没胆大到现在就去睡觉。……人人心中都有着，与睡意同等的，对未知犯人的恐惧。,"...Everyone was just as tired, but no one was bold enough to be able to sleep now. ......Their fear of the unknown culprit was just as strong as their sleepiness.","...Everyone was just as tired, but no one was bold enough to be able to sleep now. ......Their fear of the unknown culprit was just as strong as their sleepiness.","...Everyone was just as tired, but no one was bold enough to be able to sleep now. ......Their fear of the unknown culprit was just as strong as their sleepiness."
Ushiromiya Hideyoshi,"""......Nobody? Well, don't overdo it, everyone.""","""...Nobody? Well, don't overdo it, everyone."" ","""......Nobody? Well, don't overdo it, everyone.""",「……おらんかいな。ま、みんな、無理はせんでな。」,「……おらんかいな。ま、みんな、無理はせんでな」,"""......Никто? Ладно, только не перестарайтесь.""","""......Ninguém? Bem, não se forcem, pessoal.""","""......Nobody? Well, don't overdo it, everyone.""",「……麽有嗎？大伙不用硬撐吶。」,「……么有吗？大伙不用硬撑呐。」,"""......Nobody? Well, don't overdo it, everyone.""","""......Nobody? Well, don't overdo it, everyone.""","""......Nobody? Well, don't overdo it, everyone."""
Ushiromiya Eva,"""If we get tired, we can think about it then. ......I certainly am tired, but I'm not in the mood now.""","""If we get tired, we'll deal with it then. ...I'll admit I'm sleepy, but I'm not in the mood now."" ","""If we get tired, then we can think about it. ......I certainly am tired, but I'm not in the mood now.""",「眠くなったらその時に考えるわ。……確かに眠いけど、今はそういう気分じゃないの。」,「眠くなったらその時に考えるわ。……確かに眠いけど、今はそういう気分じゃないの」,"""Если устанем, то тогда и придумаем что‐нибудь. ......Я действительно устала, но не в настроении, чтобы спать.""","""Se ficarmos com sono, podemos pensar sobre isso então. ......Certamente estou cansada, mas não estou no clima para dormir agora.""","""If we get tired, we can think about it then. ......I certainly am tired, but I'm not in the mood now.""",「到想睡的時候會考慮的。……雖然確實很困，但現在沒這心情。」,「到想睡的时候会考虑的。……虽然确实很困，但现在没这心情。」,"""If we get tired, we can think about it then. ......I certainly am tired, but I'm not in the mood now.""","""If we get tired, we can think about it then. ......I certainly am tired, but I'm not in the mood now.""","""If we get tired, we can think about it then. ......I certainly am tired, but I'm not in the mood now."""
,"Eva spoke sharply, and then read once more over the second letter from {f:5:Beatrice}, which had been found in the boiler room.","As Eva spoke sharply, she reread the second letter from {f:5:Beatrice}, which had been found in the boiler room. ","As Eva spoke sharply, she reminded everyone of the second letter from Beatrice, which had been found in the boiler room.",絵羽はそう鋭く言うと、ボイラー室で見付かったベアトリーチェからの２通目の手紙を読み返した。,絵羽はそう鋭く言うと、ボイラー室で見付かったベアトリーチェからの２通目の手紙を読み返した。,"Своим резковатым тоном Ева напомнила присутствующим о втором письме {f:5:Беатриче}, найденном в котельной.","Eva falou de forma afiada, e então leu mais uma vez a segunda carta de {f:5:Beatrice}, que tinha sido encontrada na sala da caldeira.","Eva spoke sharply, and then read once more over the second letter from {f:5:Beatrice}, which had been found in the boiler room.",繪羽斬釘截鐵地說完後，又讀了一遍在鍋爐室裡找到的，來自貝阿朵莉切的第二封信。,绘羽斩钉截铁地说完后，又读了一遍在锅炉室里找到的，来自贝阿朵莉切的第二封信。,"Eva spoke sharply, and then read once more over the second letter from {f:5:Beatrice}, which had been found in the boiler room.","Eva spoke sharply, and then read once more over the second letter from {f:5:Beatrice}, which had been found in the boiler room.","Eva spoke sharply, and then read once more over the second letter from {f:5:Beatrice}, which had been found in the boiler room."
,"{f:5:Beatrice} had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph.","{f:5:Beatrice} had sent them two letters, which had repeatedly told them to solve the riddle of the epitaph. "," Beatrice had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph.",ベアトリーチェは２通もの手紙を送りつけ、繰り返し、碑文の謎を解いてみろと催促している。,ベアトリーチェは２通もの手紙を送りつけ、繰り返し、碑文の謎を解いてみろと催促している。,"{f:5:Беатриче} послала им два письма, в каждом из которых призывала их разгадать загадку эпитафии.",{f:5:Beatrice} havia enviado duas cartas a eles e dito repetidas vezes para resolverem o enigma do epitáfio.,"{f:5:Beatrice} had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph.",貝阿朵莉切送來了兩封信，反覆催促著，讓眾人試著解開碑文之謎。,贝阿朵莉切送来了两封信，反复催促着，让众人试着解开碑文之谜。,"{f:5:Beatrice} had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph.","{f:5:Beatrice} had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph.","{f:5:Beatrice} had sent them two letters, and had repeatedly told them to solve the riddle of the epitaph."
,"And she had even provoked them by saying she would give up the inheritance, both assets and headship, if it could be solved...",And she'd even provoked them by saying she'd give up her assets and the Headship if they could solve it... , And she had even provoked them by saying she would give up her assets and the inheritance if it could be solved...,そして、解ければ財産も家督も全て譲るとまで挑発している…。,そして、解ければ財産も家督も全て譲るとまで挑発している…。,"И она даже провоцировала их, написав, что отдаст своё имущество и наследство, если эпитафия будет разгадана...","E até mesmo os provocou dizendo que desistiria da herança, tantos dos bens como a liderança da família, se o enigma pudesse ser resolvido...","And she had even provoked them by saying she would give up the inheritance, both assets and headship, if it could be solved...",而且還挑釁說，若是解開了，就會將財產和家督全部拱手相讓…。,而且还挑衅说，若是解开了，就会将财产和家督全部拱手相让…。,"And she had even provoked them by saying she would give up the inheritance, both assets and headship, if it could be solved...","And she had even provoked them by saying she would give up the inheritance, both assets and headship, if it could be solved...","And she had even provoked them by saying she would give up the inheritance, both assets and headship, if it could be solved..."
,Eva took out a notebook and opened it to a page with the epitaph copied onto it.,Eva took out a notebook and opened it to a page with the epitaph copied onto it. , Eva took out a notebook and opened it to a page with the epitaph copied onto it.,絵羽は、手帳を取り出すと、碑文を写したページを開いた。,絵羽は、手帳を取り出すと、碑文を写したページを開いた。,"Ева достала блокнот и открыла его на странице, куда была переписана эпитафия.",Eva puxou um caderno e abriu na página onde o epitáfio tinha sido copiado.,Eva took out a notebook and opened it to a page with the epitaph copied onto it.,繪羽取出筆記本，翻到了抄寫著碑文的那一頁。,绘羽取出笔记本，翻到了抄写着碑文的那一页。,Eva took out a notebook and opened it to a page with the epitaph copied onto it.,Eva took out a notebook and opened it to a page with the epitaph copied onto it.,Eva took out a notebook and opened it to a page with the epitaph copied onto it.
Ushiromiya Kyrie,"""............Is that the epitaph?""","""......Is this that epitaph?"" ","""............Is that the epitaph?""",「…………例の碑文、ですか？」,「…………例の碑文、ですか？」,"""............Это эпитафия?""","""............Esse é o epitáfio?""","""............Is that the epitaph?""",「…………這就是那個碑文嗎？」,「…………这就是那个碑文吗？」,"""............Is that the epitaph?""","""............Is that the epitaph?""","""............Is that the epitaph?"""
Ushiromiya Eva,"""Yes. ......Although it's annoying to do as the culprit says, after all, we do have time to waste. I think it's the perfect way to stave off boredom.""","""Yes. ...I hate doing what the culprit says, but we do have time to waste. I think it's the perfect way to stave off boredom."" ","""Yes. ......Although it's annoying to do as the culprit says. After all, we do have time to waste. I think it's the perfect way to stave off boredom.""",「えぇ。……犯人の言いなりになるのは癪だけど。どうせ時間は腐るほどあるわ。退屈凌ぎには丁度いいと思って。」,「えぇ。……犯人の言いなりになるのは癪だけど。どうせ時間は腐るほどあるわ。退屈凌ぎには丁度いいと思って」,"""Да. ......И хотя следование словам преступника не может не раздражать, у нас, как‐никак, имеется свободное время. Полагаю, это занятие вполне сможет прогнать скуку.""","""Sim. ......Apesar de ser perturbador fazer o que o culpado quer, temos tempo para desperdiçar. Acho que é a forma perfeita de protelar o tédio.""","""Yes. ......Although it's annoying to do as the culprit says, after all, we do have time to waste. I think it's the perfect way to stave off boredom.""",「嗯。……雖說按犯人的話照辦讓人很惱火。但反正有的是時間。我覺得，以此來解悶正合適哦。」,「嗯。……虽说按犯人的话照办让人很恼火。但反正有的是时间。我觉得，以此来解闷正合适哦。」,"""Yes. ......Although it's annoying to do as the culprit says, after all, we do have time to waste. I think it's the perfect way to stave off boredom.""","""Yes. ......Although it's annoying to do as the culprit says, after all, we do have time to waste. I think it's the perfect way to stave off boredom.""","""Yes. ......Although it's annoying to do as the culprit says, after all, we do have time to waste. I think it's the perfect way to stave off boredom."""
Ushiromiya Krauss,"""...Not a bad way to kill time. Why don't we challenge it together as siblings?""","""...Not a bad way to kill time. Why don't we challenge it together as siblings?"" ","""...Not a bad way to kill time. Why don't we challenge it together as siblings?""",「…悪くない時間潰しだ。兄弟で仲良く挑戦してみようじゃないか。」,「…悪くない時間潰しだ。兄弟で仲良く挑戦してみようじゃないか」,"""...Неплохой способ убить время. Почему бы нам не попробовать ответить на вызов как братьям и сёстрам?""","""...Não é um jeito ruim de matar o tempo. Por que não desafiamos o enigma juntos, como irmãos?""","""...Not a bad way to kill time. Why don't we challenge it together as siblings?""",「…不壞的消磨時間的方式呢。就兄妹們一起，相親相愛地挑戰一下吧。」,「…不坏的消磨时间的方式呢。就兄妹们一起，相亲相爱地挑战一下吧。」,"""...Not a bad way to kill time. Why don't we challenge it together as siblings?""","""...Not a bad way to kill time. Why don't we challenge it together as siblings?""","""...Not a bad way to kill time. Why don't we challenge it together as siblings?"""
